student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible,student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
8804,18,Male,True,False,In-state,2.0,1076.0,23,3,2,Engineering,Full-time,12,Regular,Spring,<$30k,True,True,23596,False,2.84,46,1,0,90.9,6,4,3,0,2,On-campus,False,5,4,False
8805,20,Female,True,True,Out-of-state,3.21,1015.0,25,2,1,Social Sciences,Full-time,12,Early Decision,Spring,$60k-$100k,False,True,17468,False,3.29,28,1,1,65.6,0,3,1,1,0,Off-campus,False,0,8,False
8806,17,Female,False,False,In-state,2.99,1165.0,28,3,4,Health Sciences,Full-time,12,Regular,Fall,<$30k,True,False,27894,True,3.09,52,1,0,76.4,35,5,3,2,1,Off-campus,False,6,10,False
8807,17,Female,True,False,International,3.04,1138.0,24,2,2,Social Sciences,Full-time,15,Transfer,Spring,$30k-$60k,True,True,1686,False,2.44,15,2,2,87.4,6,6,3,2,1,On-campus,False,13,4,False
8808,26,Female,True,False,In-state,3.87,800.0,29,4,2,Engineering,Part-time,9,Regular,Fall,<$30k,True,True,16593,False,2.877533333333333,59,0,0,79.8,0,2,2,0,2,Off-campus,False,39,6,False
8809,17,Female,False,False,Out-of-state,3.59,914.0,17,3,1,Arts & Sciences,Full-time,15,Regular,Spring,$100k+,True,True,6664,False,1.98,48,1,0,91.0,9,5,2,0,3,Off-campus,False,2,7,False
8810,22,Male,True,False,Out-of-state,3.07,1283.0,25,1,8,Health Sciences,Part-time,6,Regular,Fall,<$30k,False,False,5618,False,2.81,120,0,0,74.3,21,5,2,3,2,On-campus,False,45,8,False
8811,22,Male,True,False,In-state,2.84,1151.7961403508773,23,2,1,Business,Full-time,15,Regular,Fall,$60k-$100k,True,False,5621,True,3.07,6,0,0,78.0,1,2,1,1,1,Off-campus,False,1,0,False
8812,17,Female,False,False,In-state,3.44,1051.0,24,3,5,Business,Full-time,15,Regular,Spring,$100k+,True,False,14923,False,2.26,6,0,0,89.7,6,3,3,0,6,Off-campus,False,1,4,False
8813,20,Male,True,False,In-state,3.35,1258.0,16,4,2,Business,Part-time,3,Regular,Fall,$100k+,True,False,21075,True,2.11,14,0,0,81.9,23,0,3,1,2,On-campus,False,14,21,True
8814,18,Female,False,False,In-state,3.75,1185.0,29,3,2,Social Sciences,Part-time,9,Regular,Fall,$100k+,True,True,3111,False,2.66,12,0,0,87.8,1,5,0,0,3,On-campus,False,1,19,False
8815,22,Male,False,False,In-state,3.21,1069.0,25,4,4,Computer Science,Full-time,15,Regular,Fall,$60k-$100k,False,True,2130,False,4.0,18,1,1,74.6,30,4,1,0,0,Off-campus,False,21,11,False
8816,17,Male,True,False,Out-of-state,2.52,1248.0,26,3,2,Engineering,Part-time,3,Early Decision,Fall,$30k-$60k,False,True,16010,True,3.43,120,0,1,82.1,0,6,0,1,3,On-campus,False,26,8,False
8817,23,Male,False,False,In-state,3.16,1265.0,22,7,1,Engineering,Full-time,18,Regular,Spring,$100k+,False,False,34475,False,1.74,14,1,1,92.7,18,4,3,4,1,Commuter,False,7,5,True
8818,21,Female,False,False,In-state,3.85,1243.0,16,1,5,Arts & Sciences,Part-time,9,Transfer,Summer,$60k-$100k,False,False,8544,False,1.61,38,0,0,79.8,1,1,2,2,4,At home,False,7,11,True
8819,27,Female,True,True,In-state,3.84,1154.0,18,6,2,Education,Full-time,18,Regular,Fall,$60k-$100k,False,False,12442,True,1.85,19,1,1,76.2,5,6,2,1,4,On-campus,False,15,9,True
8820,22,Male,True,False,Out-of-state,3.77,1417.0,24,2,1,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,True,True,22518,False,3.02,30,0,0,82.4,0,2,2,5,3,On-campus,False,24,4,False
8821,21,Female,False,False,Out-of-state,2.23,1600.0,31,4,2,Health Sciences,Full-time,12,Regular,Fall,$100k+,False,False,18259,False,2.94,14,1,0,62.4,12,6,2,1,0,Commuter,False,4,40,False
8822,19,Non-binary,False,False,Out-of-state,3.9,1020.0,20,3,1,Arts & Sciences,Full-time,12,Regular,Fall,$100k+,True,False,31609,True,3.6,7,1,0,56.3,4,4,2,3,2,Commuter,False,53,1,False
8823,21,Male,True,False,In-state,3.07,843.0,19,0,0,Computer Science,Full-time,12,Regular,Spring,$30k-$60k,True,False,12402,False,3.53,108,0,1,85.9,1,5,1,1,2,Off-campus,False,2,10,False
8824,19,Male,False,False,In-state,2.74,1177.0,16,2,3,Business,Full-time,15,Regular,Fall,$100k+,True,False,53072,False,3.52,25,1,1,92.5,7,3,2,5,0,On-campus,False,39,38,False
8825,17,Male,False,False,In-state,3.39,1160.0,22,1,6,Engineering,Full-time,12,Regular,Fall,$100k+,True,False,10664,False,1.67,7,0,0,93.8,10,5,2,0,1,Off-campus,True,3,5,True
8826,17,Male,True,True,In-state,3.6,1151.7961403508773,26,3,4,Business,Full-time,18,Regular,Spring,<$30k,False,False,31059,False,2.0,1,1,1,69.7,9,0,3,2,2,Commuter,False,3,9,True
8827,17,Female,False,False,In-state,4.0,1091.0,27,2,6,Computer Science,Full-time,12,Regular,Summer,$60k-$100k,True,False,21670,False,3.03,120,0,0,69.9,0,3,2,2,2,On-campus,True,7,7,True
8828,20,Male,False,False,In-state,3.78,1282.0,28,3,2,Arts & Sciences,Full-time,18,Early Decision,Fall,<$30k,False,False,769,False,2.62,21,0,0,78.4,1,2,3,0,5,On-campus,False,21,26,False
8829,17,Female,True,False,In-state,3.27,994.0,23,4,1,Business,Full-time,12,Regular,Fall,$60k-$100k,True,True,343,True,2.83,13,0,0,87.7,20,2,3,4,1,Off-campus,False,10,21,False
8830,21,Female,False,False,In-state,2.91,1153.0,26,6,3,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,False,False,24325,False,3.75,14,0,2,76.6,36,2,3,1,2,On-campus,False,5,7,False
8831,21,Female,True,False,Out-of-state,3.91,1232.0,28,3,2,Computer Science,Full-time,12,Regular,Fall,$60k-$100k,True,False,10548,False,2.27,95,0,0,79.8,15,6,1,0,1,Off-campus,False,24,19,False
8832,21,Male,False,True,Out-of-state,4.0,1315.0,22,1,3,Computer Science,Part-time,9,Regular,Spring,$60k-$100k,True,True,12113,False,2.877533333333333,55,0,0,81.1,4,6,1,2,2,On-campus,False,8,2,False
8833,17,Female,False,False,In-state,3.82,1152.0,22,3,1,Arts & Sciences,Part-time,6,Regular,Fall,<$30k,False,False,46253,True,2.95,1,1,0,51.8,2,6,4,0,1,On-campus,False,3,17,True
8834,17,Female,False,False,In-state,3.21,1168.0,19,4,2,Business,Full-time,18,Regular,Spring,<$30k,False,True,2045,False,2.55,3,1,0,77.2,14,3,2,3,1,On-campus,False,57,3,True
8835,19,Female,False,False,In-state,3.03,1228.0,24,3,3,Arts & Sciences,Full-time,15,Regular,Fall,$30k-$60k,True,True,1399,False,4.0,57,0,0,89.8,0,2,2,0,1,Off-campus,False,20,4,False
8836,20,Female,True,False,In-state,3.06,1071.0,20,5,3,Engineering,Full-time,18,Early Decision,Fall,$30k-$60k,False,False,6041,True,2.64,56,0,0,65.2,12,2,3,1,1,At home,False,7,9,False
8837,18,Female,True,False,In-state,3.25,1083.0,20,4,2,Business,Part-time,6,Regular,Fall,<$30k,True,False,28597,False,1.95,67,1,0,68.0,12,3,5,2,1,On-campus,False,22,0,True
8838,20,Non-binary,True,False,Out-of-state,3.57,1070.0,21,7,0,Business,Full-time,15,Transfer,Fall,$60k-$100k,True,False,9525,False,3.57,10,1,0,89.9,12,6,1,3,1,Off-campus,True,16,23,False
8839,26,Male,False,False,Out-of-state,3.88,1261.0,18,4,0,Education,Full-time,12,Early Decision,Fall,$100k+,True,False,450,False,2.83,5,2,0,77.1,0,8,1,1,2,Commuter,True,0,0,False
8840,18,Male,False,False,Out-of-state,2.83,1202.0,22,4,4,Engineering,Full-time,15,Early Decision,Fall,$60k-$100k,True,False,5180,False,2.92,30,0,2,79.8,19,3,6,2,2,Commuter,False,5,7,False
8841,21,Female,False,False,In-state,3.01,1151.7961403508773,22,2,2,Engineering,Full-time,18,Regular,Fall,$30k-$60k,False,True,8688,False,2.95,2,0,1,85.2,12,3,4,1,2,On-campus,False,12,4,False
8842,20,Male,False,False,International,3.54,1060.0,27,6,2,Business,Full-time,12,Regular,Fall,$100k+,True,False,2810,True,2.49,24,0,0,87.1,3,4,3,3,2,On-campus,False,0,18,False
8843,20,Male,False,False,In-state,2.98,1151.7961403508773,28,4,0,Business,Full-time,15,Early Decision,Fall,$30k-$60k,False,True,21390,False,2.877533333333333,16,0,0,80.7,5,2,3,1,0,Commuter,False,5,24,False
8844,21,Female,False,False,In-state,3.94,1312.0,24,2,1,Computer Science,Part-time,3,Early Decision,Fall,<$30k,True,False,7513,True,2.61,8,0,0,84.0,2,7,2,0,2,At home,False,0,6,False
8845,22,Female,False,False,International,3.86,1214.0,24,7,2,Arts & Sciences,Full-time,18,Transfer,Fall,$30k-$60k,True,True,9406,False,3.37,9,1,0,58.8,4,5,1,0,0,At home,False,2,5,False
8846,19,Male,False,False,In-state,3.25,1089.0,26,2,1,Business,Full-time,18,Regular,Spring,<$30k,True,False,2585,False,2.26,10,2,1,69.2,0,5,1,2,0,On-campus,False,11,39,True
8847,17,Female,False,False,In-state,2.95,915.0,28,3,3,Engineering,Full-time,12,Regular,Fall,$60k-$100k,True,False,10819,True,3.39,3,0,0,52.3,1,0,0,1,2,Off-campus,False,10,12,True
8848,18,Male,False,False,Out-of-state,3.34,800.0,24,2,0,Education,Full-time,12,Regular,Fall,<$30k,False,False,18844,False,4.0,52,3,1,39.2,0,6,1,1,2,Off-campus,False,28,0,True
8849,18,Male,False,False,In-state,4.0,946.0,20,4,2,Arts & Sciences,Full-time,12,Transfer,Fall,$30k-$60k,True,True,26017,True,2.69,11,2,0,79.8,7,6,1,2,0,Commuter,True,50,10,True
8850,17,Female,False,False,Out-of-state,3.09,1343.0,18,6,4,Business,Full-time,12,Regular,Fall,$100k+,True,False,12732,True,1.74,119,1,0,60.3,20,1,1,1,2,On-campus,False,0,36,True
8851,17,Female,False,False,In-state,3.18,1151.7961403508773,19,2,3,Computer Science,Full-time,12,Regular,Fall,$60k-$100k,True,False,20483,False,3.77,22,1,0,79.7,11,3,5,3,2,On-campus,False,6,3,False
8852,20,Female,False,False,International,2.58,1304.0,22,0,4,Business,Full-time,18,Regular,Spring,$100k+,True,False,4156,False,2.877533333333333,53,0,1,95.5,5,2,2,4,2,Commuter,False,21,1,False
8853,17,Female,True,True,In-state,3.46,1205.0,29,2,3,Education,Full-time,15,Transfer,Fall,$60k-$100k,False,False,20279,True,2.43,27,1,0,85.2,0,4,5,1,2,Off-campus,False,29,2,False
8854,20,Male,True,False,Out-of-state,3.13,820.0,28,5,8,Health Sciences,Full-time,18,Regular,Fall,$100k+,False,False,2442,True,2.92,3,1,0,81.1,7,4,1,0,2,Off-campus,True,2,3,False
8855,20,Female,False,False,In-state,3.72,960.0,25,2,4,Health Sciences,Full-time,12,Transfer,Fall,$60k-$100k,False,False,5026,False,3.89,21,0,1,72.0,0,3,1,0,3,On-campus,False,1,3,False
8856,22,Female,False,True,In-state,2.69,1155.0,16,2,1,Computer Science,Full-time,15,Regular,Fall,<$30k,False,False,70389,False,3.4,84,1,0,67.1,1,3,4,3,2,Commuter,False,3,17,False
8857,23,Male,False,False,In-state,3.5,1053.0,31,3,1,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,True,True,3037,False,4.0,36,0,0,77.6,36,8,1,0,1,On-campus,False,16,16,True
8858,18,Male,True,True,In-state,2.45,997.0,22,3,2,Business,Full-time,18,Regular,Fall,$30k-$60k,True,False,18728,False,2.95,69,0,0,65.6,28,5,0,0,2,On-campus,False,5,22,False
8859,20,Male,True,False,Out-of-state,2.98,1065.0,16,2,2,Business,Full-time,18,Regular,Fall,<$30k,True,True,24673,False,2.12,0,1,0,97.9,0,1,0,0,2,On-campus,False,33,3,False
8860,21,Male,False,False,In-state,3.33,1353.0,23,4,3,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,True,False,54542,False,4.0,15,1,1,94.4,5,5,3,4,1,On-campus,True,17,1,False
8861,21,Female,True,False,In-state,3.43,1311.0,21,4,4,Social Sciences,Full-time,15,Regular,Fall,$100k+,False,True,5746,False,2.39,32,1,2,66.1,15,2,1,2,1,On-campus,False,20,12,False
8862,23,Female,False,False,In-state,2.48,1344.0,28,2,2,Health Sciences,Part-time,6,Regular,Fall,$100k+,True,False,15735,False,2.88,13,1,1,86.1,8,4,3,4,2,Commuter,False,30,9,False
8863,18,Female,True,True,In-state,3.84,1151.7961403508773,29,4,1,Engineering,Full-time,18,Regular,Fall,$100k+,True,False,6132,False,2.27,0,1,0,81.9,19,4,2,2,1,Commuter,False,4,0,False
8864,22,Female,False,False,In-state,2.88,1423.0,18,1,1,Health Sciences,Full-time,15,Regular,Fall,<$30k,False,False,27672,True,1.49,48,1,1,51.6,9,3,0,0,2,On-campus,False,2,2,True
8865,19,Female,False,False,In-state,4.0,1017.0,22,2,2,Arts & Sciences,Full-time,12,Early Decision,Fall,$60k-$100k,False,True,26809,True,1.77,0,2,0,80.3,4,6,6,0,1,On-campus,False,15,40,True
8866,24,Female,False,False,Out-of-state,3.12,1103.0,20,2,1,Arts & Sciences,Full-time,12,Transfer,Summer,$60k-$100k,False,False,16026,True,2.74,20,1,1,79.8,2,5,1,1,2,On-campus,False,12,4,False
8867,17,Female,False,False,In-state,2.82,1151.7961403508773,21,2,5,Education,Full-time,18,Regular,Spring,$100k+,True,False,48595,False,2.84,3,0,0,76.5,3,5,2,1,1,On-campus,False,10,2,True
8868,21,Male,False,False,International,2.46,1300.0,28,2,2,Business,Full-time,12,Regular,Fall,<$30k,True,False,1702,False,2.78,63,1,0,62.6,9,5,1,2,2,On-campus,True,10,0,True
8869,19,Male,True,False,In-state,3.24,1399.0,23,2,2,Business,Full-time,15,Regular,Spring,$30k-$60k,True,False,6248,False,3.35,40,0,0,78.0,19,1,2,2,3,At home,False,25,10,False
8870,19,Male,True,False,Out-of-state,3.04,1165.0,29,3,1,Engineering,Part-time,6,Regular,Fall,$100k+,True,True,5851,False,2.91,9,0,0,57.3,9,4,1,0,4,Commuter,False,19,3,True
8871,17,Female,False,True,In-state,3.19,1092.0,24,4,2,Business,Full-time,18,Early Decision,Fall,$100k+,True,False,49732,False,3.33,120,1,1,63.5,21,6,1,1,1,On-campus,False,8,8,False
8872,17,Male,True,False,In-state,3.21,1251.0,24,3,2,Education,Part-time,6,Transfer,Fall,$100k+,False,False,7061,False,3.16,27,2,1,79.8,0,6,1,0,1,Off-campus,False,12,0,False
8873,23,Female,False,False,Out-of-state,3.61,1267.0,17,7,0,Health Sciences,Full-time,15,Regular,Fall,<$30k,True,False,95464,False,2.02,4,1,1,82.8,25,6,3,1,3,On-campus,False,13,10,False
8874,23,Female,False,False,In-state,4.0,1308.0,20,1,2,Engineering,Part-time,3,Transfer,Fall,<$30k,True,False,2924,False,3.09,87,1,1,90.5,21,6,4,1,2,On-campus,False,12,10,False
8875,17,Male,False,False,Out-of-state,3.66,1104.0,24,1,6,Computer Science,Full-time,12,Transfer,Spring,$30k-$60k,False,False,2839,True,3.69,83,0,0,85.7,1,2,3,2,4,On-campus,False,4,2,True
8876,21,Female,False,False,In-state,2.97,1070.0,28,2,2,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,True,False,4530,False,2.13,22,0,0,58.9,3,3,0,2,0,Off-campus,False,2,14,False
8877,17,Male,False,True,In-state,2.9,1324.0,22,5,1,Education,Part-time,3,Regular,Fall,$60k-$100k,False,False,7659,False,3.1,10,0,0,66.8,6,5,1,0,0,On-campus,False,1,11,True
8878,17,Female,False,False,In-state,4.0,1327.0,20,4,1,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,True,True,1434,False,2.96,114,2,1,94.7,19,4,0,2,1,Off-campus,False,3,0,True
8879,22,Male,False,False,In-state,3.16,1180.0,24,2,2,Business,Full-time,18,Early Decision,Summer,<$30k,True,False,4167,False,3.89,24,1,2,97.1,4,1,3,2,5,On-campus,False,33,17,True
8880,17,Male,False,False,International,4.0,1240.0,23,2,3,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,False,False,2710,False,2.63,39,1,1,93.0,15,1,1,3,2,On-campus,False,11,3,False
8881,22,Male,False,False,In-state,3.65,800.0,26,3,2,Computer Science,Full-time,12,Regular,Fall,$30k-$60k,True,False,21301,False,2.82,10,1,0,67.7,8,3,1,1,0,Commuter,False,27,4,False
8882,18,Female,False,False,Out-of-state,4.0,1233.0,23,3,3,Computer Science,Full-time,15,Early Decision,Fall,<$30k,True,False,5095,True,3.77,91,1,0,70.4,7,3,2,0,1,Commuter,False,19,1,False
8883,17,Non-binary,False,False,In-state,3.36,974.0,28,3,2,Health Sciences,Full-time,15,Regular,Fall,<$30k,True,False,33823,False,3.86,120,1,1,71.4,0,6,2,0,1,On-campus,False,26,3,False
8884,17,Female,True,False,In-state,3.17,1092.0,26,5,2,Business,Part-time,9,Transfer,Spring,$30k-$60k,False,True,14377,True,2.79,56,2,0,71.0,26,4,1,0,1,Off-campus,False,3,1,True
8885,20,Female,True,False,Out-of-state,3.64,1008.0,24,1,3,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,False,False,154,True,2.27,40,1,1,57.8,13,2,3,1,3,At home,False,72,2,True
8886,23,Male,True,False,Out-of-state,2.91,1091.0,29,5,2,Education,Full-time,18,Regular,Fall,<$30k,True,False,6455,False,2.95,3,0,0,92.2,0,0,3,0,3,Commuter,False,1,0,True
8887,19,Female,False,False,In-state,3.51,912.0,25,2,5,Computer Science,Full-time,18,Regular,Fall,$60k-$100k,True,True,2741,True,2.84,50,0,1,82.5,1,5,0,0,0,Commuter,False,18,7,False
8888,20,Male,False,False,In-state,2.64,1283.0,17,3,7,Business,Full-time,12,Regular,Fall,$30k-$60k,False,True,38013,False,3.3,70,1,0,79.8,7,6,0,2,0,Off-campus,False,25,22,False
8889,17,Female,True,False,Out-of-state,2.79,830.0,25,2,1,Education,Full-time,15,Regular,Fall,$60k-$100k,True,True,17880,False,3.26,20,0,0,77.3,22,4,3,0,4,Off-campus,False,2,6,False
8890,17,Non-binary,False,False,In-state,2.33,1151.7961403508773,24,1,3,Engineering,Full-time,12,Early Decision,Fall,$60k-$100k,False,False,19328,False,3.33,30,0,2,58.9,1,4,0,1,0,Off-campus,False,32,10,False
8891,24,Female,False,False,In-state,3.58,1027.0,23,1,8,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,False,False,18181,True,2.9,59,3,0,76.1,49,4,4,3,0,Off-campus,False,10,25,False
8892,23,Male,True,False,In-state,3.9,1349.0,20,4,2,Business,Full-time,18,Regular,Fall,$60k-$100k,True,True,17411,False,4.0,33,1,0,89.0,1,4,2,0,0,Off-campus,False,15,8,True
8893,18,Female,True,False,In-state,2.69,1220.0,27,6,0,Social Sciences,Full-time,15,Regular,Fall,<$30k,True,True,7662,True,2.3,51,2,0,76.3,23,8,4,0,0,On-campus,True,12,11,True
8894,19,Male,False,False,In-state,2.72,1151.7961403508773,28,3,5,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,False,True,985,False,1.88,115,0,0,64.4,2,6,3,0,0,On-campus,False,7,4,True
8895,17,Male,False,False,In-state,2.71,1204.0,27,1,1,Health Sciences,Part-time,9,Early Decision,Fall,$60k-$100k,True,True,15509,True,2.24,68,0,1,61.2,14,5,0,0,0,On-campus,False,7,18,False
8896,20,Male,False,False,Out-of-state,2.94,1026.0,22,7,3,Engineering,Part-time,9,Transfer,Fall,$60k-$100k,False,False,4168,False,3.04,69,0,0,69.2,22,6,3,2,2,Commuter,False,100,1,False
8897,17,Female,True,False,International,3.62,970.0,26,5,4,Education,Full-time,15,Regular,Fall,$30k-$60k,False,False,10851,True,2.24,57,1,0,63.5,0,5,3,0,1,On-campus,False,3,14,True
8898,19,Female,True,False,Out-of-state,3.78,1373.0,21,2,1,Arts & Sciences,Full-time,15,Regular,Spring,$60k-$100k,True,False,63362,False,2.34,15,0,0,64.4,17,5,3,3,1,Commuter,False,46,23,True
8899,24,Female,True,False,Out-of-state,2.93,1062.0,22,3,4,Arts & Sciences,Full-time,15,Regular,Fall,$60k-$100k,True,True,5111,True,2.877533333333333,120,1,1,88.5,5,2,1,4,1,Commuter,False,23,13,False
8900,23,Male,False,False,In-state,3.5,1305.0,34,4,3,Engineering,Full-time,18,Regular,Fall,$60k-$100k,True,False,29176,False,2.89,38,1,0,47.0,0,4,1,1,1,On-campus,False,23,7,False
8901,22,Female,False,False,In-state,3.51,1127.0,26,5,5,Engineering,Full-time,18,Regular,Spring,<$30k,True,False,45794,False,3.64,27,0,0,77.3,27,1,3,1,1,Commuter,False,26,2,True
8902,21,Male,False,False,In-state,3.96,1248.0,24,7,0,Business,Full-time,18,Early Decision,Fall,<$30k,True,False,1180,False,2.31,30,0,2,84.8,0,1,1,2,1,Off-campus,False,18,0,False
8903,20,Female,False,False,In-state,3.68,1185.0,26,3,0,Health Sciences,Full-time,12,Early Decision,Spring,$60k-$100k,True,False,13577,False,3.2,11,0,1,75.7,4,2,2,3,0,On-campus,False,7,11,False
8904,22,Female,False,True,In-state,3.61,1062.0,18,3,1,Engineering,Full-time,18,Regular,Fall,<$30k,True,False,16746,False,3.3,56,1,0,83.2,3,2,2,1,0,Commuter,True,25,10,True
8905,17,Male,False,False,Out-of-state,3.64,1228.0,19,3,2,Engineering,Full-time,15,Early Decision,Spring,$100k+,True,True,2913,False,2.91,76,0,0,88.3,10,2,3,0,0,At home,False,18,3,False
8906,21,Male,True,False,In-state,3.03,1302.0,20,0,2,Engineering,Full-time,18,Regular,Spring,$100k+,True,False,5148,True,3.81,42,1,1,75.7,22,7,0,0,0,Off-campus,True,2,21,False
8907,17,Male,True,False,Out-of-state,2.17,1036.0,29,0,2,Business,Full-time,18,Regular,Fall,$60k-$100k,False,False,6428,True,0.97,18,0,0,87.7,7,1,4,2,3,Off-campus,False,4,0,True
8908,24,Female,False,False,In-state,3.32,931.0,17,2,1,Arts & Sciences,Part-time,9,Regular,Fall,$30k-$60k,True,True,6390,True,3.6,120,1,0,83.8,0,5,1,4,0,Commuter,True,82,2,False
8909,20,Female,False,False,In-state,3.22,1177.0,26,1,1,Social Sciences,Full-time,18,Transfer,Fall,$60k-$100k,True,False,13403,False,2.85,13,1,1,82.7,11,3,6,2,0,On-campus,False,7,1,False
8910,17,Female,True,False,In-state,3.46,1191.0,23,3,0,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,False,True,23967,False,3.26,1,1,0,98.4,23,4,3,3,3,On-campus,False,0,8,False
8911,22,Male,True,False,In-state,3.16,1249.0,32,4,3,Health Sciences,Full-time,15,Early Decision,Fall,$60k-$100k,True,False,6253,False,2.71,5,0,0,66.1,32,4,2,2,1,On-campus,False,33,18,False
8912,18,Male,True,False,In-state,3.67,1017.0,24,3,1,Business,Full-time,18,Regular,Spring,$30k-$60k,True,True,6878,False,2.5,28,1,0,69.4,34,8,1,1,2,On-campus,False,4,19,False
8913,19,Female,False,True,In-state,2.74,943.0,21,3,1,Arts & Sciences,Part-time,6,Early Decision,Fall,$30k-$60k,False,False,4101,False,1.58,26,1,0,78.4,14,6,3,1,3,On-campus,False,3,2,True
8914,19,Male,True,False,In-state,3.56,1341.0,25,2,2,Social Sciences,Full-time,15,Early Decision,Fall,$60k-$100k,True,False,23596,False,3.18,3,2,0,68.1,60,3,1,1,2,At home,False,11,21,False
8915,20,Female,True,True,International,3.71,1099.0,25,3,1,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,False,False,3706,False,3.84,8,0,0,79.8,9,9,3,3,0,At home,False,15,2,False
8916,17,Female,False,False,Out-of-state,2.4,1173.0,25,5,6,Arts & Sciences,Full-time,12,Regular,Spring,$100k+,False,False,4848,True,3.43,9,1,2,74.0,0,3,1,0,2,On-campus,False,0,6,False
8917,23,Male,True,False,In-state,3.12,1289.0,25,3,5,Computer Science,Full-time,15,Early Decision,Fall,$30k-$60k,True,True,7343,False,3.13,4,1,0,88.2,9,3,4,2,3,Off-campus,False,3,13,False
8918,21,Female,False,False,In-state,3.77,1088.0,20,2,2,Business,Full-time,12,Regular,Fall,$60k-$100k,True,True,21980,True,3.43,31,0,0,92.3,10,3,1,1,1,At home,False,20,3,False
8919,20,Male,True,False,In-state,3.41,1199.0,22,5,6,Education,Part-time,9,Regular,Fall,<$30k,True,False,7731,True,2.37,39,1,0,86.8,14,7,3,3,0,Off-campus,False,32,7,False
8920,17,Male,False,False,Out-of-state,3.17,1051.0,32,3,3,Engineering,Full-time,12,Regular,Spring,$100k+,True,False,30743,False,3.69,26,0,0,89.2,41,3,1,1,0,Off-campus,False,23,4,False
8921,20,Male,False,False,In-state,3.76,1505.0,23,2,2,Engineering,Full-time,18,Regular,Fall,<$30k,True,False,5798,False,2.58,57,1,1,87.1,8,4,2,0,1,On-campus,False,5,21,False
